user,url,likes,comments,followers,likes/followers
https://www.instagram.com/10969.ru,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21576511_891590380997180_6506584894607458304_n.jpg,9,0,38,0.237
https://www.instagram.com/yuzu._.koma,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21576441_129992440962593_2044853269863333888_n.jpg,13,0,107,0.121
https://www.instagram.com/_212017,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435730_795601317312142_6664826444868222976_n.jpg,8,0,48,0.167
https://www.instagram.com/sayakame,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373673_1222289307874972_4369923653660311552_n.jpg,15,0,604,0.025
https://www.instagram.com/harunoko2017,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569091_115780065771473_7194154926145011712_n.jpg,5,0,12,0.417
https://www.instagram.com/shu__0914,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434255_1627504947271874_6804072235247075328_n.jpg,11,1,131,0.084
https://www.instagram.com/kari_yuka,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435407_285399188533856_8345037395028082688_n.jpg,50,1,660,0.076
https://www.instagram.com/misu25,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433850_1860688120912762_6796749938777653248_n.jpg,0,0,24,0.000
https://www.instagram.com/t_ricky_t,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436157_1974345242809378_5798794930134450176_n.jpg,5,0,66,0.076
https://www.instagram.com/ayaka.aa,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433787_174043033163117_3156387082331488256_n.jpg,6,0,27,0.222
https://www.instagram.com/mayonnaise36,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436130_1947274338633207_3364007863004430336_n.jpg,8,0,182,0.044
https://www.instagram.com/ayaphoto_73,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21576479_1517648781634949_1530474925498826752_n.jpg,29,0,111,0.261
https://www.instagram.com/aoken1018,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433772_363516880747860_9178657553242914816_n.jpg,2,0,37,0.054
https://www.instagram.com/tsuchiya_qyoto,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568791_746673908854971_1496780980076150784_n.jpg,23,4,90,0.256
https://www.instagram.com/code_69,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435802_115111355835376_7325748308868071424_n.jpg,22,0,122,0.180
https://www.instagram.com/hitooooooooommy,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435490_136874740256516_9089582242216280064_n.jpg,29,1,541,0.054
https://www.instagram.com/okinamaro,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480380_1521295634595346_3473895236927750144_n.jpg,15,0,16,0.938
https://www.instagram.com/mst.39,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21576374_115480165786062_1115256793199542272_n.jpg,7,0,67,0.104
https://www.instagram.com/mocchi______,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479830_246114325911486_7635651777190166528_n.jpg,11,1,50,0.220
https://www.instagram.com/yuuchans.528,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435526_781981588647534_5399210019231105024_n.jpg,13,0,115,0.113
https://www.instagram.com/kumako17,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480391_314022209064742_184466921217851392_n.jpg,7,0,32,0.219
https://www.instagram.com/archar460,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568772_424919517902748_335329090598862848_n.jpg,7,0,138,0.051
https://www.instagram.com/junko.224,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436219_128800614415447_7251563937219477504_n.jpg,26,0,221,0.118
https://www.instagram.com/rei72890,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480080_1945181052470711_796477263859154944_n.jpg,2,0,25,0.080
https://www.instagram.com/plumeria_ka,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433462_132687970686621_3921581526688464896_n.jpg,12,0,122,0.098
https://www.instagram.com/joker567843,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433492_1737915296510218_3694528699060715520_n.jpg,19,1,8,2.375
https://www.instagram.com/mituu57,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569219_119264288708041_9198441748861288448_n.jpg,4,0,30,0.133
https://www.instagram.com/jolie_ponku,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435666_264905904020905_4966733394076499968_n.jpg,9,0,53,0.170
https://www.instagram.com/pumpkin_0321,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435973_171059476789619_6141007354365214720_n.jpg,37,0,257,0.144
https://www.instagram.com/joker567843,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434266_700087260174530_219991093939273728_n.jpg,28,1,8,3.500
https://www.instagram.com/kyoutaan,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435436_170216613539360_6619893828457332736_n.jpg,56,1,227,0.247
https://www.instagram.com/aya118125a,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479790_118602772174891_3719224967171145728_n.jpg,9,0,32,0.281
https://www.instagram.com/berik__8888,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480570_1616727001691362_6670817348720525312_n.jpg,12,0,70,0.171
https://www.instagram.com/joker567843,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435555_2037807016233336_5166648483729375232_n.jpg,29,2,8,3.625
https://www.instagram.com/naojino919,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433368_170361073528070_2542747130313834496_n.jpg,19,0,119,0.160
https://www.instagram.com/nobu_gtr32,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436210_509971799356731_6743664293322948608_n.jpg,13,0,117,0.111
https://www.instagram.com/naco_mr,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480073_115804299138860_6553716057532530688_n.jpg,25,0,80,0.313
https://www.instagram.com/maixile24,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569114_147143132543225_4585226833745674240_n.jpg,8,0,85,0.094
https://www.instagram.com/reiponmm,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433767_795576597294145_8001884660722302976_n.jpg,65,1,292,0.223
