user,url,likes,comments,l/f,followers
https://www.instagram.com/g160229,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479941_1645199375551748_373646628445224960_n.jpg,13,0,0.039156627,332
https://www.instagram.com/younagi72,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435766_1818120841532598_8331836752914284544_n.jpg,10,0,0.333333333,30
https://www.instagram.com/nekomaruchaya,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435859_1970372329861773_155325361956061184_n.jpg,7,3,0.043478261,161
https://www.instagram.com/shiiima705,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433848_171552590059187_4294639525570805760_n.jpg,1,0,0.018518519,54
https://www.instagram.com/cpt.cumonk,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480354_1426575097434297_6739644912603496448_n.jpg,3,0,0.068181818,44
https://www.instagram.com/nahnyako,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433716_273057579851934_7721308427393171456_n.jpg,7,0,0.045751634,153
https://www.instagram.com/momo_ka.114,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479662_880295718801340_4895028885005008896_n.jpg,4,0,0.059701493,67
https://www.instagram.com/junpin,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479716_114675069210590_1031826550963568640_n.jpg,27,0,0.049815498,542
https://www.instagram.com/g160229,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434105_1909556112698801_128214699455021056_n.jpg,15,2,0.045180723,332
https://www.instagram.com/reo_love_nino,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433492_122821215041736_287831597028212736_n.jpg,10,0,0.03257329,307
https://www.instagram.com/davidavi2122,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21433441_102814103795790_6723868548537516032_n.jpg,25,3,0.06443299,388
https://www.instagram.com/mahalo_n0517,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21479683_514381595575172_8072742747703869440_n.jpg,14,0,0.0657277,213
https://www.instagram.com/chakomapan,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433608_127617294549588_3308286112652328960_n.jpg,20,0,0.047961631,417
https://www.instagram.com/readholic0104,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435718_470048293370378_2392247065330581504_n.jpg,15,0,0.205479452,73
https://www.instagram.com/skyblue.berry,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436047_764816723724484_8786487456699514880_n.jpg,20,0,0.074349442,269
https://www.instagram.com/kuu.neru.moka,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480122_703190746537675_7444266969328517120_n.jpg,3,0,0.12,25
https://www.instagram.com/kurumi_cmi46,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433738_1928984624035926_5907811817266085888_n.jpg,13,0,0.65,20
https://www.instagram.com/5_bo_gi,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433845_601915926864590_1226345971986726912_n.jpg,14,0,0.184210526,76
https://www.instagram.com/iichiko_san,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436139_2016524661925534_8686008573710303232_n.jpg,13,0,0.149425287,87
https://www.instagram.com/lap.kyoto,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568517_264393554069163_6788926479754330112_n.jpg,6,0,0.3,20
https://www.instagram.com/bubiyuki,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21569163_2041075899455017_9042669216385204224_n.jpg,10,0,0.112359551,89
https://www.instagram.com/riho.ohmiya,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436014_1135332686566505_3459114695389085696_n.jpg,7,0,0.019230769,364
